ID,URL,Title,Price,Image URL,Location/Date,Condition,Is Featured,Has Delivery,Has Safety Badge
929591323,/d/oferta/karta-graficzna-geforce-gtx1060-CID99-ID10Utar.html,Karta graficzna GeForce GTX1060,370 zł,https://ireland.apollo.olxcdn.com:443/v1/files/8z1apaf3kc3w-PL/image;s=200x0;q=50,Kielce - Odświeżono dnia 26 lipca 2024,Używane,true,true,false
926823568,/d/oferta/geforce-rtx-4080-palit-gamerock-oc-16gb-CID99-ID10IR9e.html,GeForce RTX 4080 Palit  GameRock OC 16GB,3 999 zł,https://ireland.apollo.olxcdn.com:443/v1/files/8mqjy3tzdd8e3-PL/image;s=200x0;q=50,Olsztyn - 24 lipca 2024,Używane,true,true,false
915304974,/d/oferta/msi-rtx-4090-gaming-x-trio-CID99-IDZVvDs.html,MSI RTX 4090 Gaming x trio,6 900 zł,https://ireland.apollo.olxcdn.com:443/v1/files/jb8huiwf5ev9-PL/image;s=200x0;q=50,Bytom - 25 lipca 2024,Nowe,true,false,false
933706555,/d/oferta/karta-graficzna-gtx1050ti-CID99-ID11bJJ9.html,Karta Graficzna gtx1050ti,100 zł,https://ireland.apollo.olxcdn.com:443/v1/files/0gjm673bbjp43-PL/image;s=200x0;q=50,Warka - 26 lipca 2024,Używane,false,false,false
933662347,/d/oferta/rtx-3070-gaming-oc-8gb-rev-1-0-bez-lhr-CID99-ID11bye7.html,RTX 3070 GAMING OC 8GB rev 1.0 bez lhr,1 000 zł,https://ireland.apollo.olxcdn.com:443/v1/files/898sto1iu27k1-PL/image;s=200x0;q=50,Zatoka - 26 lipca 2024,Używane,false,false,false
933206364,/d/oferta/msi-gtx-970-gaming-4gb-CID99-ID119DBy.html,Msi GTX 970 GAMING 4gb,150 zł,/app/static/media/no_thumbnail.c222b0530.svg,Drużyna - 24 lipca 2024,Używane,false,false,false
933898528,/d/oferta/karta-graficzna-msi-gtx-1050-CID99-ID11cxFu.html,Karta graficzna MSI GTX 1050,130 zł,/app/static/media/no_thumbnail.c222b0530.svg,Sarbinowo - 27 lipca 2024,Używane,false,true,false
933401531,/d/oferta/gigabyte-geforce-rtx2060-CID99-ID11asnp.html,Gigabyte Geforce RTX2060,530 zł,/app/static/media/no_thumbnail.c222b0530.svg,Krzyżanowice - 25 lipca 2024,Używane,false,true,false
933894368,/d/oferta/rtx-3060ti-8gb-hp-oem-CID99-ID11cvAo.html,Rtx 3060TI 8GB - hp oem,700 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Praga-Południe - 27 lipca 2024",Używane,false,false,false
932426051,/d/oferta/karta-graficzna-gigabyte-gtx-1060-6gb-CID99-ID116mBR.html,Karta Graficzna Gigabyte GTX 1060 6GB,160 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bełchatów - 21 lipca 2024,Używane,false,false,false
933442886,/d/oferta/gigabyte-geforce-gtx-750-ti-4-gb-CID99-ID11aD8q.html,Gigabyte GeForce GTX 750 Ti 4 GB,59 zł,/app/static/media/no_thumbnail.c222b0530.svg,Elbląg - 25 lipca 2024,Używane,false,false,false
930115119,/d/oferta/gtx-750-karta-graficzna-CID99-ID10VFqL.html,GTX 750 karta graficzna,50 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Fabryczna - 09 lipca 2024",Używane,false,false,false
933851645,/d/oferta/nvidia-geforce-rtx-3070-CID99-ID11cltj.html,Nvidia GeForce RTX 3070,900 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Białołęka - 27 lipca 2024",Używane,false,false,false
928258563,/d/oferta/asus-rog-strix-rtx-2080-8gb-gaming-advanced-CID99-ID10OSsj.html,Asus ROG STRIX RTX 2080 8GB Gaming Advanced,900 zł,/app/static/media/no_thumbnail.c222b0530.svg,Golina - 30 czerwca 2024,Używane,true,true,false
870185462,/d/oferta/palit-geforce-rtx-2060-super-8gb-gddr6-karta-graficzna-CID99-IDVTcZo.html,Palit GeForce RTX 2060 Super 8GB GDDR6 karta graficzna,1 190 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bielsko-Biała - Odświeżono dnia 08 lipca 2024,Nowe,true,true,false
923772989,/d/oferta/karta-graficzna-gtx-660-asus-CID99-ID10v3yl.html,Karta graficzna gtx 660 Asus,199 zł,/app/static/media/no_thumbnail.c222b0530.svg,Babimost - 24 lipca 2024,Używane,true,true,false
933176412,/d/oferta/nvidia-quadro-p2000-CID99-ID119wOs.html,Nvidia Quadro P2000,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zielona Góra - 24 lipca 2024,Używane,false,true,false
929999008,/d/oferta/karta-graficzna-msi-gtx-960-4gb-CID99-ID10Vbe0.html,Karta Graficzna MSI GTX 960 4GB,140 zł,/app/static/media/no_thumbnail.c222b0530.svg,Witaszyce - 08 lipca 2024,Używane,false,false,false
933662753,/d/oferta/karta-graficzna-geforce-rtx-3060-12gb-CID99-ID11bykF.html,Karta graficzna Geforce RTX 3060 12GB,820 zł,/app/static/media/no_thumbnail.c222b0530.svg,Dobra - 26 lipca 2024,Używane,false,true,false
924554613,/d/oferta/karta-graficzna-msi-geforce-gtx-960-2gb-oc-CID99-ID10zkTb.html,Karta Graficzna MSI Geforce GTX 960 2GB OC,100 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Śródmieście - 27 lipca 2024",Używane,false,true,false
925236035,/d/oferta/gtx-970-gigabyte-g1-gaming-4gb-vram-CID99-ID10Cc9R.html,Gtx 970 Gigabyte G1 Gaming 4gb Vram,170 zł,/app/static/media/no_thumbnail.c222b0530.svg,Radwanice - 15 lipca 2024,Używane,false,true,false
933638253,/d/oferta/gtx-1050ti-oc-msi-gaming-x-CID99-ID11brXw.html,Gtx 1050ti oc Msi gaming X,230 zł,/app/static/media/no_thumbnail.c222b0530.svg,Krzeszowice - 26 lipca 2024,Używane,false,false,false
912658397,/d/oferta/amd-radeon-rx-580-8gb-msi-armor-CID99-IDZLq8J.html,AMD Radeon RX 580 8GB MSI Armor,310 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Białołęka - Odświeżono dnia 24 lipca 2024",Używane,false,true,false
931140389,/d/oferta/gigabyte-geforce-rtx-3050-gaming-oc-8gb-gddr6-CID99-ID110Y9n.html,Gigabyte GeForce RTX 3050 GAMING OC 8GB GDDR6,800 zł,/app/static/media/no_thumbnail.c222b0530.svg,Oświęcim - 14 lipca 2024,Używane,false,true,false
906170257,/d/oferta/rx-590-8gb-xfx-8gb-gaming-fortnite-rx-580-CID99-IDZkchj.html,Rx 590 8gb xfx 8gb gaming fortnite rx 580,300 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Bemowo - Dzisiaj o 08:37",Używane,false,true,false
911150377,/d/oferta/karta-graficzna-msi-amd-radeon-rx-5700-xt-evoke-CID99-IDZF5PP.html,Karta Graficzna MSI AMD Radeon RX 5700 XT EVOKE,550 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Psie Pole - 14 lipca 2024",Używane,false,false,false
931061605,/d/oferta/karta-graficzna-amd-ati-powercolor-radeon-r9-270-oc-2gb-CID99-ID110DEF.html,Karta graficzna AMD ATI PowerColor Radeon R9 270 OC  2gb,99 zł,/app/static/media/no_thumbnail.c222b0530.svg,Murowana Goślina - 14 lipca 2024,Używane,true,false,false
931315099,/d/oferta/karta-graficzna-gigabyte-geforce-rtx-4070-aero-oc-12gb-dlss-3-CID99-ID111HBh.html,Karta graficzna GIGABYTE GeForce RTX 4070 Aero OC 12GB DLSS 3,2 500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zabrze - Odświeżono dnia 26 lipca 2024,Używane,true,false,false
929925681,/d/oferta/karta-graficzna-nvidia-gtx-1660-super-CID99-ID10WS9j.html,karta graficzna NVIDIA GTX 1660 super,470 zł,/app/static/media/no_thumbnail.c222b0530.svg,Koszalin - 08 lipca 2024,Używane,true,true,false
931740858,/d/oferta/radeon-rx570-8gb-CID99-ID113umm.html,Radeon RX570 8Gb,190 zł,/app/static/media/no_thumbnail.c222b0530.svg,Piątkowisko - 17 lipca 2024,Używane,false,false,false
933672354,/d/oferta/karta-graficzna-nvidia-geforce-gtx1050ti-4gb-CID99-ID11bAPv.html,karta graficzna Nvidia Geforce gtx1050Ti 4gb,160 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Bemowo - 26 lipca 2024",Używane,false,false,false
933945047,/d/oferta/plyta-glowna-i5-3450-z-karta-graficzna-i-pamiecia-CID99-ID11cJLN.html,Płyta główna I5 3450 z karta graficzna i pamięcią,150 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zabrze - Dzisiaj o 08:15,Używane,false,true,false
933245076,/d/oferta/evga-gtx-1070-ftw2-8gb-gddr5x-256bit-CID99-ID119NFV.html,EVGA GTX 1070 FTW2 8GB GDDR5X 256Bit,420 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ostrołęka - 24 lipca 2024,Używane,false,false,false
933661036,/d/oferta/rtx-3070-palit-gamerock-CID99-ID11bxSY.html,RTX 3070 Palit Gamerock,1 000 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zatoka - 26 lipca 2024,Używane,false,false,false
933578694,/d/oferta/karta-graficzna-radeon-rx580-gaming-x-8g-CID99-ID11bcsS.html,Karta graficzna Radeon RX580 GAMING X 8G,250 zł,/app/static/media/no_thumbnail.c222b0530.svg,Czechowice-Dziedzice - 26 lipca 2024,Używane,false,false,false
933897756,/d/oferta/palit-geforce-gtx-1080-gamerock-premium-8gb-gddr5x-CID99-ID11cxt2.html,Palit GeForce GTX 1080 GameRock Premium 8GB GDDR5X,550 zł,/app/static/media/no_thumbnail.c222b0530.svg,Kielce - 27 lipca 2024,Używane,false,false,false
932710726,/d/oferta/nvidia-geforce-gtx-1050-ti-4gb-gigabyte-karta-graficzna-CID99-ID117yFo.html,Nvidia GeForce Gtx 1050 ti 4gb Gigabyte Karta graficzna,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Toruń - 22 lipca 2024,Używane,false,true,false
933843404,/d/oferta/karta-graficzna-gtx-980-msi-CID99-ID11cjko.html,karta graficzna gtx 980 msi,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Kosakowo - 27 lipca 2024,Używane,false,false,false
933943942,/d/oferta/rtx-3080-aorus-xtreme-10gb-chlodzenie-wodne-CID99-ID11cJtY.html,Rtx 3080 Aorus Xtreme 10gb / chlodzenie wodne,1 450 zł,/app/static/media/no_thumbnail.c222b0530.svg,Wieruszów - Dzisiaj o 08:07,Używane,false,false,false
645070658,/d/oferta/karta-graficzna-palit-geforce-rtx-3070-gaming-pro-8gb-CID99-IDHEEls.html,Karta graficzna PALIT GeForce RTX 3070 Gaming Pro 8GB,1 100 zł,/app/static/media/no_thumbnail.c222b0530.svg,Żywocice - 21 lipca 2024,Używane,true,true,false
933819041,/d/oferta/karty-graficzne-gpu-asus-geoforce-rtx-3090-6-sztuk-CID99-ID11ccZr.html,Karty graficzne GPU ASUS GEOFORCE RTX 3090 6 sztuk,2 800 zł,/app/static/media/no_thumbnail.c222b0530.svg,Opole - 27 lipca 2024,Używane,true,true,false
933642604,/d/oferta/karta-graficzna-radeon-gigabyte-rx-5600-xt-6gb-CID99-ID11bt5G.html,Karta graficzna Radeon Gigabyte  RX 5600 xt 6gb,480 zł,/app/static/media/no_thumbnail.c222b0530.svg,Pisz - 26 lipca 2024,Używane,true,true,false
931822243,/d/oferta/rtx-2070-super-fe-CID99-ID113Px1.html,Rtx 2070 super FE,780 zł,/app/static/media/no_thumbnail.c222b0530.svg,Mława - 18 lipca 2024,Używane,false,false,false
931443301,/d/oferta/karta-graficzna-radeon-rx-570-4gb-CID99-ID112eX3.html,Karta graficzna RADEON RX 570 4GB,170 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zabrze - 16 lipca 2024,Używane,false,true,false
933526878,/d/oferta/karta-graficzna-gtx-1050ti-4gb-msi-stan-idealny-CID99-ID11aYZ8.html,Karta graficzna gtx 1050ti 4gb MSI stan idealny,210 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Mikołów, Borowa Wieś - 25 lipca 2024",Używane,false,true,false
933219384,/d/oferta/karta-graficzna-rx-570-red-devil-CID99-ID119GZy.html,Karta graficzna rx 570 red devil,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Siestrzechowice - 24 lipca 2024,Używane,false,false,false
932028127,/d/oferta/gainward-geforce-rtx-3080-phoenix-CID99-ID114H5J.html,Gainward GeForce RTX 3080 Phoenix,1 500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Garwolin - Odświeżono Dzisiaj o 10:04,Używane,false,true,false
930983270,/d/oferta/karta-graficzna-zotac-gtx-750ti-2gb-CID99-ID110jhc.html,Karta graficzna Zotac GtX 750Ti 2GB,60 zł,/app/static/media/no_thumbnail.c222b0530.svg,Korczów - 14 lipca 2024,Używane,false,false,false
928033590,/d/oferta/karta-graficzna-asus-gtx-1050ti-4bg-CID99-ID10NWWI.html,karta graficzna asus gtx 1050ti 4bg,150 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Łazarz - 27 lipca 2024",Używane,false,false,false
911435596,/d/oferta/karta-graficzna-msi-geforce-gtx-1060-6gb-100-sprawna-CID99-IDZGi28.html,Karta graficzna MSI GeForce GTX 1060 6GB | 100% Sprawna,350 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Śródmieście - 11 lipca 2024",Używane,false,false,false
933364224,/d/oferta/asus-geforce-gtx-1050-ti-4gb-CID99-ID11aiFG.html,Asus GeForce GTX 1050 Ti 4Gb,199 zł,/app/static/media/no_thumbnail.c222b0530.svg,Dobre Miasto - 25 lipca 2024,Używane,false,false,false
933625314,/d/oferta/karta-graficzna-asus-tuf-gtx-1650-4gd6-gaming-CID99-ID11boAO.html,Karta graficzna Asus TUF GTX 1650 4GD6 Gaming,280 zł,/app/static/media/no_thumbnail.c222b0530.svg,Starogard Gdański - 26 lipca 2024,Używane,false,false,false
933255064,/d/oferta/karta-graficzna-geforce-rtx-4060ti-16gb-CID99-ID119Qh2.html,Karta graficzna GeForce RTX 4060Ti 16GB,1 600 zł,https://ireland.apollo.olxcdn.com:443/v1/files/ntmvyhu4b18u3-PL/image;s=200x0;q=50,Chojnice - Odświeżono dnia 26 lipca 2024,Nowe,true,true,false
929925681,/d/oferta/karta-graficzna-nvidia-gtx-1660-super-CID99-ID10WS9j.html,karta graficzna NVIDIA GTX 1660 super,470 zł,https://ireland.apollo.olxcdn.com:443/v1/files/tpxfky2oapdf-PL/image;s=200x0;q=50,Koszalin - 08 lipca 2024,Używane,true,true,false
927474585,/d/oferta/aorus-gaming-box-rtx-3090-CID99-ID10LAww.html,Aorus Gaming Box RTX 3090,3 650 zł,https://ireland.apollo.olxcdn.com:443/v1/files/qe57z78jtdzf3-PL/image;s=200x0;q=50,Bełsznica - Odświeżono dnia 27 lipca 2024,Używane,true,false,false
933975079,/d/oferta/nvidia-quadro-k2200-CID99-ID11cRAb.html,NVIDIA quadro K2200,400 zł,https://ireland.apollo.olxcdn.com:443/v1/files/c6senae3mwvz1-PL/image;s=200x0;q=50,Wołomin - Dzisiaj o 10:22,Używane,false,false,false
931519936,/d/oferta/karta-graficzna-gigabyte-rtx-2070-urolop-do-01-08-CID99-ID112yT6.html,Karta graficzna gigabyte rtx 2070 urolop do 01.08,600 zł,https://ireland.apollo.olxcdn.com:443/v1/files/e3azyykhilw83-PL/image;s=200x0;q=50,Żywiec - 16 lipca 2024,Używane,false,false,false
932317036,/d/oferta/karta-graficzna-asus-gtx-560ti-CID99-ID115Ufy.html,Karta graficzna Asus GTX 560ti,50 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Praga-Północ - 20 lipca 2024",Używane,false,true,false
870929194,/d/oferta/karta-graficzna-gtx-770-CID99-IDVVkt4.html,Karta graficzna GTX 770,90 zł,/app/static/media/no_thumbnail.c222b0530.svg,Tychy - 15 lipca 2024,Używane,false,false,false
933245364,/d/oferta/nvidia-9400gt-msi-512mb-CID99-ID119NKA.html,Nvidia 9400GT MSI 512MB,8 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Mokotów - 24 lipca 2024",Używane,false,false,false
932261646,/d/oferta/rx6600-power-color-fighter-CID99-ID115FQa.html,RX6600 Power Color Fighter,629 zł,/app/static/media/no_thumbnail.c222b0530.svg,Winnica - 20 lipca 2024,Używane,false,true,false
933677125,/d/oferta/rtx-3070-CID99-ID11bC4t.html,RTX 3070.,900 zł,/app/static/media/no_thumbnail.c222b0530.svg,Stary Przylep - 26 lipca 2024,Używane,false,false,false
930022728,/d/oferta/karta-graficzna-nvidia-1050ti-CID99-ID10VhoA.html,karta graficzna nvidia 1050ti,150 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bytom - 08 lipca 2024,Nowe,false,true,false
931566817,/d/oferta/sprzedam-radeon-rx-580-CID99-ID112L5f.html,Sprzedam Radeon rx 580,150 zł,/app/static/media/no_thumbnail.c222b0530.svg,Elbląg - 16 lipca 2024,Używane,false,false,false
922266987,/d/oferta/gigabyte-geforce-rtx-3050-gaming-oc-8gb-gddr6-CID99-ID10pJLZ.html,Gigabyte GeForce RTX 3050 GAMING OC 8GB GDDR6,700 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Białołęka - 06 lipca 2024",Używane,false,false,false
933819041,/d/oferta/karty-graficzne-gpu-asus-geoforce-rtx-3090-6-sztuk-CID99-ID11ccZr.html,Karty graficzne GPU ASUS GEOFORCE RTX 3090 6 sztuk,2 800 zł,/app/static/media/no_thumbnail.c222b0530.svg,Opole - 27 lipca 2024,Używane,true,true,false
927116146,/d/oferta/i7-4770-8x3-9-ghz-gtx-1060-6gb-16gb-ram-ssd-120gb-hdd-1tb-be-quiet-500-CID99-ID10K5ge.html,I7 4770 8x3.9 Ghz gtx 1060 6gb 16gb ram ssd 120gb hdd 1tb Be quiet 500,1 100 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Gdańsk, Zaspa Młyniec - 24 lipca 2024",Używane,true,true,false
933509902,/d/oferta/karta-graficzna-kfa2-geforce-rtx-2060-super-1-click-oc-8gb-gddr6-CID99-ID11aUzk.html,Karta graficzna KFA2 GeForce RTX 2060 SUPER 1-Click OC 8GB GDDR6,875 zł,/app/static/media/no_thumbnail.c222b0530.svg,Stara Iwiczna - 25 lipca 2024,Używane,true,true,false
930187786,/d/oferta/msi-gtx-1050-uzywane-stan-bdb-CID99-ID10VYkO.html,MSI GTX 1050 używane stan bdb,110 zł,/app/static/media/no_thumbnail.c222b0530.svg,Września - 09 lipca 2024,Używane,false,false,false
933620530,/d/oferta/karta-graficzna-rtx-3060ti-msi-gaming-z-trio-gwarancja-CID99-ID11bnlE.html,Karta graficzna RTX 3060Ti MSI Gaming Z Trio gwarancja,1 130 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Będzin, Małobądz - 26 lipca 2024",Używane,false,true,false
929565956,/d/oferta/gtx-760-2gb-msi-twin-CID99-ID10Umzi.html,GTX 760 2Gb MSI Twin,50 zł,/app/static/media/no_thumbnail.c222b0530.svg,Włocławek - Odświeżono dnia 27 lipca 2024,Używane,false,true,false
921481468,/d/oferta/sapphire-radeon-rx-470-4gb-CID99-ID10mrqk.html,Sapphire radeon rx 470 4gb,170 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bronno - 29 czerwca 2024,Używane,false,true,false
933960877,/d/oferta/gigabyte-radeon-rx-580-gaming-4g-CID99-ID11cNT7.html,Gigabyte Radeon RX 580 Gaming 4G,300 zł,/app/static/media/no_thumbnail.c222b0530.svg,Łochowo - Dzisiaj o 09:29,Używane,false,true,false
929541390,/d/oferta/karta-graficzna-radeon-r9-390-8gb-sapphire-CID99-ID10Ugb4.html,Karta graficzna Radeon r9 390 8Gb Sapphire,250 zł,/app/static/media/no_thumbnail.c222b0530.svg,Karsko - 06 lipca 2024,Używane,false,true,false
931153853,/d/oferta/gtx-750-1gb-uzywan-CID99-ID1111Ex.html,Gtx 750 1gb uzywan,35 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Jelenia Góra, Cieplice Śląskie-Zdrój - Odświeżono dnia 22 lipca 2024",Używane,false,true,false
932873761,/d/oferta/sapphire-pulse-radeon-rx5500xt-CID99-ID118f4Z.html,Sapphire Pulse - Radeon RX5500XT,350 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ropczyce - 23 lipca 2024,Używane,false,true,false
933307826,/d/oferta/karta-rx-580-8gb-msi-armor-CID99-ID11a402.html,Karta RX 580 8GB MSI Armor,300 zł,/app/static/media/no_thumbnail.c222b0530.svg,Słupsk - 25 lipca 2024,Używane,false,true,false
933908560,/d/oferta/karta-graficzna-gtx-1660-super-procesor-ryzen-3-3100-plyta-glowna-CID99-ID11cAhi.html,Karta Graficzna GTX 1660 Super + Procesor Ryzen 3 3100 + Płyta Główna,900 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bydgoszcz - 27 lipca 2024,Używane,false,true,false
923772989,/d/oferta/karta-graficzna-gtx-660-asus-CID99-ID10v3yl.html,Karta graficzna gtx 660 Asus,199 zł,/app/static/media/no_thumbnail.c222b0530.svg,Babimost - 24 lipca 2024,Używane,true,true,false
915304974,/d/oferta/msi-rtx-4090-gaming-x-trio-CID99-IDZVvDs.html,MSI RTX 4090 Gaming x trio,6 900 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bytom - 25 lipca 2024,Nowe,true,false,false
931315099,/d/oferta/karta-graficzna-gigabyte-geforce-rtx-4070-aero-oc-12gb-dlss-3-CID99-ID111HBh.html,Karta graficzna GIGABYTE GeForce RTX 4070 Aero OC 12GB DLSS 3,2 500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zabrze - Odświeżono dnia 26 lipca 2024,Używane,true,false,false
932735753,/d/oferta/karta-graficzna-asus-geforce-gtx-1050ti-oc-CID99-ID117Fb3.html,Karta graficzna ASUS GEFORCE GTX 1050Ti OC,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Otwock - 22 lipca 2024,Używane,false,false,false
931573032,/d/oferta/nvidia-geforce-1650-4gb-CID99-ID112MHu.html,Nvidia Geforce 1650 4GB,180 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Śródmieście - 16 lipca 2024",Używane,false,false,false
798810769,/d/oferta/karta-graficzna-gtx-1070-8gb-zotac-gpu-nvidia-CID99-IDS3JaF.html,Karta graficzna Gtx 1070 8GB Zotac GPU nvidia,450 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Kraków, Bronowice - 21 lipca 2024",Używane,false,false,false
931785931,/d/oferta/rx-580-8-gb-aurous-CID99-ID113G5l.html,Rx 580 8 gb aurous,320 zł,/app/static/media/no_thumbnail.c222b0530.svg,Wola Raniżowska - Odświeżono dnia 25 lipca 2024,Używane,false,false,false
931562179,/d/oferta/gtx-960-gibagyte-CID99-ID112JSr.html,Gtx 960 gibagyte,120 zł,/app/static/media/no_thumbnail.c222b0530.svg,Rzeszów - 16 lipca 2024,Używane,false,true,false
932743749,/d/oferta/karta-graficzna-gtx1060-6gb-mini-itx-aero-msi-1fan-CID99-ID117Hg1.html,Karta graficzna GTX1060 6GB mini itx aero MSI 1fan,270 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Ursus - 22 lipca 2024",Używane,false,false,false
929048159,/d/oferta/gtx-1070-8gb-zotac-CID99-ID10SbRJ.html,GTX 1070 8GB Zotac,420 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Szczecin, Centrum - 04 lipca 2024",Używane,false,true,false
931020272,/d/oferta/karta-graficzna-gigabyte-gtx-1070-8gb-CID99-ID110sU0.html,Karta graficzna GIGABYTE GTX 1070 8GB,350 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Śródmieście - 14 lipca 2024",Używane,false,false,false
930374567,/d/oferta/karta-graficzna-radeon-rx-570-4gb-sapphire-pulse-CID99-ID10XKWp.html,Karta graficzna Radeon RX 570 4GB Sapphire Pulse,190 zł,/app/static/media/no_thumbnail.c222b0530.svg,Grudziądz - 10 lipca 2024,Używane,false,true,false
933884322,/d/oferta/karta-graficzna-nvidia-gigabyte-rtx-3060-12gb-CID99-ID11ctYm.html,Karta graficzna Nvidia Gigabyte RTX 3060 12GB,950 zł,/app/static/media/no_thumbnail.c222b0530.svg,Kalwaria Zebrzydowska - 27 lipca 2024,Używane,false,false,false
925260108,/d/oferta/karta-graficzna-amd-radeon-pro-wx-3200-CID99-ID10Ciq8.html,Karta graficzna AMD Radeon Pro WX 3200,630 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Katowice, Wełnowiec-Józefowiec - Odświeżono dnia 26 lipca 2024",Nowe,true,true,false
931356859,/d/oferta/gigabyte-geforce-gtx-750ti-oc-4gb-CID99-ID111SsP.html,Gigabyte GeForce GTX 750TI OC 4GB,180 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ożarów Mazowiecki - 15 lipca 2024,Używane,true,true,false
870185462,/d/oferta/palit-geforce-rtx-2060-super-8gb-gddr6-karta-graficzna-CID99-IDVTcZo.html,Palit GeForce RTX 2060 Super 8GB GDDR6 karta graficzna,1 190 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bielsko-Biała - Odświeżono dnia 08 lipca 2024,Nowe,true,true,false
932851302,/d/oferta/msi-gtx-1050-ti-CID99-ID1189eK.html,Msi gtx 1050 ti,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Mosina - 23 lipca 2024,Używane,false,true,false
933683028,/d/oferta/nvidia-quadro-p4000-CID99-ID11bDBG.html,Nvidia Quadro P4000,550 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Krzyki - 26 lipca 2024",Używane,false,false,false
933065876,/d/oferta/karta-graficzna-kfa2-geforce-rtx-2060-1-click-oc-6gb-gddr6-CID99-ID11933C.html,Karta graficzna KFA2 GeForce RTX 2060 1-Click OC 6GB GDDR6,490 zł,/app/static/media/no_thumbnail.c222b0530.svg,Nysa - 24 lipca 2024,Używane,false,false,false
928877830,/d/oferta/karta-graficzna-msi-gt-710-2gb-lowprofile-jak-nowa-wysylka-hdmi-CID99-ID10Rtyu.html,Karta Graficzna Msi GT 710 2GB LowProfile jak NOWA wysyłka HDMI,69 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Katowice, Dąb - 03 lipca 2024",Używane,false,false,false
931783117,/d/oferta/karta-graficzna-gigabyte-geforce-rtx-2080-aorus-8gb-gddr6-CID99-ID113FlX.html,Karta Graficzna Gigabyte GeForce RTX 2080 AORUS 8GB GDDR6,800 zł,/app/static/media/no_thumbnail.c222b0530.svg,Posoka - Odświeżono dnia 27 lipca 2024,Używane,false,true,false
933971224,/d/oferta/asrock-rx-5600-xt-challenger-6gb-oc-CID99-ID11cQA0.html,Asrock RX 5600 XT challenger 6GB OC,450 zł,/app/static/media/no_thumbnail.c222b0530.svg,Nidzica - Dzisiaj o 10:08,Używane,false,true,false
933414639,/d/oferta/asus-dual-rtx-3060-ti-8g-oc-rgb-CID99-ID11awMP.html,Asus Dual RTX 3060 TI 8G OC RGB,900 zł,/app/static/media/no_thumbnail.c222b0530.svg,Pabianice - 25 lipca 2024,Używane,false,true,false
931014158,/d/oferta/karta-graficzna-geforce-gtx-1650-ventus-4gb-CID99-ID110rjo.html,Karta Graficzna GeForce GTX 1650 Ventus 4Gb,280 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ślesin - 14 lipca 2024,Używane,false,false,false
930184546,/d/oferta/karta-graficzna-radeon-rx-5600-xt-msi-CID99-ID10VXuy.html,Karta Graficzna Radeon RX 5600 XT MSI,500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Piaseczno - 09 lipca 2024,Używane,false,true,false
